zcta,under_100_FPL,less_12_education,non_employment,renting,crowded,single_parent_family,no_vehicle_households
52729,0.023307436,0.02991453,0.234767025,0.132947977,0.011560694,0.071713147,0.011560694
52730,0.069328566,0.040274463,0.234020258,0.246410375,0.020379805,0.094905792,0.060213062
52731,0.072632944,0.051470588,0.268041237,0.151702786,0.015479876,0.161434978,0
52732,0.162134387,0.105834318,0.314491199,0.314290912,0.0096425,0.158257936,0.090785045
52737,0.04379562,0.223255814,0.266666667,0.025,0,0.072289157,0.1
52738,0.126764794,0.222605695,0.268025858,0.230565371,0.051236749,0.028026906,0.058303887
52739,0.204761905,0.137010676,0.315068493,0.284345048,0.063897764,0.068273092,0.041533546
52742,0.068233409,0.038416076,0.231469441,0.188040097,0.017628759,0.119445772,0.034911856
52745,0.047722343,0.008450704,0.19218241,0.164502165,0,0.086666667,0
52746,0.158769742,0.018137848,0.337772397,0.199052133,0,0.063829787,0.002369668
52747,0.074074074,0.0243079,0.190985485,0.229965157,0,0.101123596,0.047619048
52748,0.03035604,0.01636953,0.199255451,0.206924533,0.021098188,0.162490789,0.028671896
52749,0.018716578,0.078832117,0.16017316,0.054495913,0.010899183,0.163461538,0.008174387
52750,0.151447661,0.130563798,0.269090909,0.106741573,0.106741573,0.09009009,0.005617978
52751,0.120582121,0.023622047,0.230103806,0.227272727,0.002525253,0.152263374,0.007575758
52752,0.107142857,0.045454545,0.163522013,0.14507772,0,0.388888889,0.031088083
52753,0.066689944,0.057989691,0.239863819,0.234381923,0.007089056,0.15408039,0.058041648
52754,0.028647568,0.048372093,0.240083507,0.081560284,0.008865248,0.102222222,0.005319149
52755,0.036663611,0.045209177,0.128603104,0.149068323,0,0.046052632,0.034782609
52756,0.019269103,0.021466905,0.257591623,0.025951557,0,0.010245902,0.006920415
52757,0.10041841,0.053763441,0.286666667,0.115044248,0,0.090909091,0
52758,0.082706767,0.090909091,0.201342282,0.148148148,0,0.212121212,0.055555556
52759,0.079207921,0.101123596,0,0.184615385,0,0,0
52760,0,0.071823204,0.245283019,0.204081633,0,0,0
52761,0.15104395,0.095289766,0.273426841,0.259957895,0.016336842,0.177332021,0.0608
52765,0.047887324,0.007434944,0.126213592,0.172413793,0.017241379,0.156862745,0
52766,0.043250328,0.072992701,0.097888676,0.096209913,0,0.083769634,0.005830904
52767,0,0.146245059,0.429906542,0.095652174,0,0,0
52768,0.034937888,0.057585825,0.210199005,0.134171908,0,0.069444444,0.004192872
52769,0.049808429,0.057471264,0.244299674,0.195348837,0,0.12,0
52771,0,0.285714286,0,0.72972973,0,0,0
52772,0.059234803,0.056261343,0.195768866,0.186432856,0,0.138110749,0.039224735
52773,0.087378641,0.058377116,0.22826087,0.228985507,0.018357488,0.141935484,0.038647343
52774,0.028368794,0.033333333,0.270833333,0.244897959,0,0.147058824,0
52776,0.050709939,0.225097803,0.22942097,0.267827063,0.048287479,0.175742574,0.077484559
52777,0.072487644,0.100126743,0.304216867,0.13976378,0.003937008,0.373088685,0.001968504
52778,0.032945736,0.008533747,0.189774697,0.245341615,0.048447205,0.115052733,0.014906832
52801,0.435060326,0.09380863,0.368290669,1,0.025125628,0.559210526,0.364824121
52802,0.22529349,0.148929889,0.378827512,0.26714135,0.028744726,0.142666072,0.100474684
52803,0.16613146,0.077616703,0.261600928,0.319115677,0.020098258,0.111760738,0.088432336
52804,0.182606728,0.082417883,0.281425891,0.35981184,0.008165439,0.228484848,0.104020591
52806,0.104210027,0.064499131,0.214189685,0.319027056,0.00987045,0.130653266,0.056755089
52807,0.126552984,0.056701031,0.223493516,0.494557823,0.009251701,0.163560112,0.070884354
53001,0.037767756,0.056892779,0.180227472,0.166461159,0.007398274,0.084168337,0.012330456
53002,0.03557974,0.096097845,0.1362148,0.174186779,0.010493179,0.085281981,0.014690451
53003,0.052083333,0.072916667,0.14893617,0,0,0,0
53004,0.01642539,0.037009063,0.161248931,0.115098172,0.011509817,0.020793951,0.025050779
53005,0.021594452,0.023942746,0.195647012,0.145128267,0.005540166,0.036911122,0.014813923
53006,0.088126649,0.061452514,0.184798808,0.177835052,0.019329897,0.050986842,0.018041237
53007,0.092811159,0.078651685,0.176245211,0.589803013,0.054461182,0.075,0.07184241
53010,0.050953715,0.060387812,0.194301628,0.163353214,0.010603048,0.058981233,0.019218025
53011,0.041844983,0.066371681,0.194302411,0.125858124,0.001144165,0.096446701,0.009153318
53012,0.036330216,0.019865526,0.211963822,0.225967213,0.000918033,0.077761082,0.031081967
53013,0.073268921,0.045524101,0.147111111,0.112391931,0.004322767,0.035864979,0.03962536
53014,0.038954447,0.058973487,0.168704663,0.169888694,0.013181019,0.122569738,0.035442296
53015,0.053859348,0.070532915,0.150488225,0.111009174,0.01559633,0.045811518,0.014678899
53016,0.109090909,0.155477032,0.228373702,0.27607362,0.055214724,0.171717172,0.030674847
53017,0.010243993,0.016986301,0.166759933,0.01465798,0,0.0252149,0
53018,0.066675365,0.003869152,0.198819791,0.238664987,0,0.111899791,0.022670025
53019,0.027872582,0.06372549,0.169117647,0.156378601,0.005486968,0.112522686,0.01920439
53020,0.042073001,0.043806647,0.22735426,0.155672823,0.01121372,0.045260461,0.029683377
53021,0.061748014,0.050466088,0.171710063,0.186480186,0.008158508,0.086477987,0.015151515
53022,0.033677184,0.04367214,0.17759265,0.217429577,0.001760563,0.102351069,0.024144869
53023,0.032967033,0.0625,0.155632985,0.077205882,0,0.05974026,0.005514706
53024,0.035182318,0.015137957,0.134625458,0.330172828,0.008161306,0.116362908,0.024603937
53027,0.076457197,0.077677085,0.211405962,0.274524158,0.005856515,0.123572971,0.046015478
53029,0.047751354,0.021064076,0.212302627,0.204982465,0.012698029,0.099300922,0.034828879
53031,0.131147541,0.263157895,0.170212766,0.545454545,0,0,0
53032,0.123394864,0.063414634,0.246516257,0.274977896,0.014146773,0.191347754,0.029619805
53033,0.0333667,0.024481694,0.129275362,0.037406484,0,0.038005923,0.002493766
53034,0.099881094,0.045977011,0.232774674,0.296636086,0,0.121794872,0.019877676
53035,0.031539108,0.06910337,0.144249513,0.118551043,0.004390779,0.073552426,0.015367728
53036,0.040475426,0.019922044,0.165851006,0.183539095,0,0.069792803,0.009053498
53037,0.046127677,0.02507354,0.181185208,0.280456557,0,0.122725651,0.037968786
53038,0.055156431,0.056777857,0.191425723,0.190326633,0.01821608,0.130701754,0.01821608
53039,0.100792752,0.090108016,0.327306733,0.233110164,0.02008521,0.09624198,0.022519781
53040,0.027983235,0.059125085,0.170238095,0.161978362,0.001854714,0.089285714,0.008346213
53042,0.083635814,0.092180547,0.190265487,0.190613718,0.001444043,0.109736417,0.040794224
53044,0.006175562,0.008530184,0.220106626,0.074204947,0.004711425,0.055900621,0.002355713
53045,0.047314077,0.021914435,0.213032199,0.225129266,0.007652534,0.058603491,0.031540848
53046,0.054034049,0.154973822,0.127118644,0.152276295,0.007849294,0.070063694,0.014128728
53047,0.014925373,0,0.236842105,0.152542373,0,0,0
53048,0.075477072,0.075633688,0.172755977,0.394929953,0.020013342,0.175204918,0.026684456
53049,0.010822511,0.015513126,0.142757173,0.146808511,0.036170213,0.055130168,0.040425532
53050,0.083870044,0.078319195,0.23522345,0.214379947,0.006266491,0.085953878,0.017150396
53051,0.043631922,0.037279267,0.182644486,0.250830044,0.00939673,0.084438969,0.053373426
53057,0.048240636,0.060514372,0.174846626,0.055476529,0,0.061749571,0.021337127
53058,0.024334848,0.011710581,0.216117216,0.269354839,0,0.035502959,0.006451613
53059,0.097759674,0.052283256,0.238129496,0.154761905,0.001322751,0.066895369,0.013227513
53061,0.077956989,0.063416009,0.173148461,0.214841961,0.01145213,0.051737452,0.060009162
53063,0.055008686,0.046822742,0.200167504,0.130813953,0.00872093,0.041407867,0.023255814
53065,0.042960442,0.036123853,0.159217877,0.11837655,0.009019166,0.042276423,0.020293123
53066,0.046857112,0.035304237,0.207093265,0.21113205,0.003836317,0.052155088,0.02597927
53069,0.018348624,0,0.142857143,0.068376068,0,0,0
53070,0.041265186,0.035322777,0.221084954,0.147265836,0.016242555,0.041260315,0.016242555
53072,0.038620428,0.033470049,0.165534043,0.23347398,0.007446016,0.04379562,0.031852403
53073,0.059039808,0.058652531,0.307183085,0.245400736,0.005279155,0.082431736,0.033274676
53074,0.06757169,0.038565489,0.206854195,0.338289963,0.007611967,0.113327792,0.047973093
53075,0.055001511,0.056920557,0.21438646,0.238095238,0.005685856,0.100917431,0.023454158
53076,0.010173549,0.018851381,0.220902613,0.056798623,0.003442341,0,0
53078,0.086692435,0.046296296,0.1275,0.120418848,0,0.052830189,0.018324607
53079,0.030698388,0.052216749,0.216802168,0.206654991,0.015761821,0.063063063,0.014010508
53080,0.075144509,0.039901612,0.170145839,0.414786967,0.036340852,0.14978602,0.039264829
53081,0.11660009,0.092457587,0.219254107,0.400436356,0.029799915,0.169590047,0.074872286
53083,0.054887252,0.030828261,0.186411411,0.236306377,0.0164211,0.1159492,0.040265437
53085,0.069875098,0.042129686,0.15804041,0.258455523,0.013294233,0.136154554,0.047702835
53086,0.011227298,0.033634777,0.160423015,0.247309072,0.019477191,0.053605134,0.012557663
53088,0.118421053,0.094972067,0.185897436,0.3203125,0,0.040816327,0.09375
53089,0.047554142,0.01442272,0.171931764,0.211995725,0.004408229,0.078137028,0.021239647
53090,0.068821399,0.051700164,0.194146888,0.230472736,0.009069267,0.115546572,0.034463213
53091,0.095954845,0.069338422,0.22137931,0.182648402,0.006849315,0.070052539,0.034246575
53092,0.033360262,0.01512176,0.228863713,0.225929913,0.004066499,0.062932344,0.055854563
53093,0.027162978,0.094052559,0.114134543,0.067193676,0.018445323,0.051546392,0.028985507
53094,0.076442361,0.083996105,0.214762831,0.350760992,0.030439684,0.150116451,0.060315671
53095,0.052885847,0.045725546,0.199592057,0.287399286,0.005482183,0.128827735,0.062131406
53097,0.046399725,0.008177008,0.282820097,0.046601112,0,0.070889894,0.004702864
53098,0.068714489,0.086164451,0.174915711,0.308661778,0.023831347,0.113394998,0.050412466
53103,0.016570008,0.031948882,0.192237443,0.065848935,0.003227889,0.020487805,0.004519045
53104,0.058164354,0.030997656,0.229096045,0.100514259,0,0.072445019,0.003740065
53105,0.063250295,0.055426244,0.216381882,0.285118799,0.008253439,0.110653693,0.027928303
53108,0.023369376,0.139973673,0.266112266,0.052267487,0,0.048355899,0
53110,0.122908124,0.065515778,0.198217499,0.378588864,0.012205045,0.157380457,0.08415669
53114,0.140723982,0.095890411,0.260452365,0.160756501,0.01536643,0.090289608,0.027186761
53115,0.077984817,0.129458388,0.23853576,0.291735912,0.019640429,0.119770115,0.051367276
53118,0.046752878,0.034268499,0.238674033,0.127447613,0.00377877,0.077831455,0.054620405
53119,0.056867892,0.026857005,0.232156464,0.063157895,0.002745995,0.029341317,0.011899314
53120,0.03997397,0.036591741,0.190762463,0.234346225,0.008747698,0.081783194,0.039134438
53121,0.050355068,0.067017467,0.182696382,0.270849571,0.012340868,0.10898063,0.022992985
53122,0.044575143,0.010702652,0.210644258,0.107776262,0.01273306,0.087085308,0.019554343
53125,0.071346375,0.020833333,0.247156153,0.146214099,0.007832898,0.051693405,0.022193211
53126,0.05427369,0.065120968,0.212785814,0.128305933,0.006433167,0.027377522,0.011794139
53127,0,0,0,0.191489362,0,0,0
53128,0.064294291,0.107881028,0.227508651,0.160368664,0.039631336,0.112756264,0.013517665
53129,0.06633283,0.042572018,0.177935515,0.311877144,0.00898546,0.115356175,0.037738932
53130,0.042155184,0.050100936,0.15134898,0.444231995,0.002549395,0.147566719,0.036010198
53132,0.054186486,0.058620822,0.272731329,0.216324201,0.010773402,0.062577065,0.043093607
53137,0.036912752,0.044558698,0.172523962,0.07,0,0.036885246,0
53139,0.021266759,0.053091818,0.183333333,0.106710671,0.00220022,0.04524181,0.02640264
53140,0.194629193,0.100577082,0.300029809,0.493725831,0.027069687,0.188309732,0.097545577
53142,0.067100666,0.078305463,0.209862862,0.257997379,0.012179141,0.171005337,0.035766592
53143,0.137782711,0.129411765,0.280008746,0.406327764,0.020026069,0.225705904,0.052849864
53144,0.176605686,0.109091978,0.27020316,0.467597601,0.023896155,0.220119683,0.049365719
53146,0.050533993,0.052284176,0.200283755,0.034394904,0.004458599,0.053108275,0.012420382
53147,0.085546721,0.064556176,0.22805911,0.323725878,0.009401286,0.120514821,0.045522019
53149,0.022543204,0.027895607,0.190308087,0.148331273,0.002884219,0.042951542,0.035984068
53150,0.028706466,0.035010707,0.1958945,0.120462205,0.00211844,0.05880839,0.02291767
53151,0.03099647,0.025456673,0.17587662,0.270491221,0.011160873,0.060140889,0.022819364
53153,0.028308824,0.020523345,0.109034268,0.062801932,0,0.039488966,0.005797101
53154,0.046837303,0.04668669,0.182395277,0.410269777,0.007233155,0.111218465,0.037860029
53156,0.080843585,0.070515464,0.216312057,0.240767045,0.002840909,0.072383073,0.072443182
53158,0.051473078,0.055849409,0.247891793,0.225003681,0.043587101,0.11318408,0.039169489
53167,0.003134796,0.07518797,0.199275362,0.668316832,0,0.529411765,0
53168,0.028586781,0.080232558,0.214451827,0.178955867,0.005920344,0.073394495,0.022335845
53170,0.039095619,0.043507363,0.212207239,0.204761905,0,0.071823204,0
53172,0.134998775,0.076374346,0.22139847,0.348940653,0.015568302,0.144497608,0.064497249
53176,0,0.275510204,0,0,0,0.333333333,0
53177,0.087008701,0.100978279,0.437804878,0.204842429,0.076863951,0.128063725,0.03151422
53178,0.063411079,0.06372093,0.233957978,0.281365314,0.013837638,0.075581395,0.004612546
53179,0.075949367,0.078985658,0.251008878,0.170480549,0.020594966,0.061359867,0.02402746
53181,0.097282195,0.073146293,0.285135135,0.196834532,0.004604317,0.10738523,0.049496403
53182,0.091104478,0.071707171,0.289184692,0.278533038,0.001264622,0.165921288,0.023711666
53183,0.02247557,0.016407982,0.282237183,0.153345725,0.010223048,0.030612245,0.032527881
53184,0.090931433,0.10894796,0.210505372,0.382372432,0.056991385,0.131372549,0.055666004
53185,0.04749041,0.042628909,0.150085911,0.168269882,0.013412817,0.071589205,0.013412817
53186,0.091407564,0.055847483,0.201619468,0.454019861,0.022581962,0.112470024,0.049857162
53188,0.097851743,0.041867079,0.203398324,0.337353672,0.020716566,0.122660207,0.059524654
53189,0.058093627,0.027864443,0.185276211,0.182814641,0.008612253,0.090677534,0.026423958
53190,0.25335249,0.091330245,0.296621408,0.550991095,0.023556449,0.131956912,0.040074691
53191,0.086373558,0.01097973,0.330513595,0.213933849,0.009148487,0.069124424,0.077410274
53192,0,0,0.35483871,0.010416667,0,0,0
53195,0.144067797,0.306930693,0.166666667,0.132075472,0,0,0
53202,0.156288507,0.022176509,0.169737577,0.78698331,0.013878088,0.019275507,0.204223246
53203,0.13037037,0,0.161796537,0.892828999,0.030732861,0.239316239,0.133175729
53204,0.313599632,0.350134529,0.360775897,0.738630423,0.082966171,0.320551759,0.169143455
53205,0.44441855,0.14274226,0.444231506,0.743337196,0.053012746,0.498399146,0.412804171
53206,0.395571663,0.186131085,0.452574306,0.673026999,0.027777778,0.475854465,0.257139148
53207,0.08493451,0.063319765,0.18621216,0.403159885,0.016958458,0.109467456,0.059354603
53208,0.277090909,0.117817562,0.319640494,0.599518735,0.029133723,0.332214765,0.227827432
53209,0.259693966,0.115178363,0.375237538,0.577482899,0.02751633,0.345550677,0.201409248
53210,0.304413366,0.142469839,0.40978311,0.625517091,0.023840627,0.404698345,0.189309819
53211,0.176375354,0.022854984,0.252592593,0.593758161,0.009010185,0.104093938,0.119678767
53212,0.265832055,0.105473474,0.31469865,0.667442035,0.019734374,0.40275762,0.205072409
53213,0.06931179,0.020359897,0.216992155,0.415192165,0.009299646,0.159537064,0.088963871
53214,0.128264722,0.066813936,0.247289353,0.483204296,0.018356643,0.192122186,0.107704795
53215,0.229964686,0.312602338,0.328205262,0.52570464,0.066192644,0.244329579,0.133306051
53216,0.219087674,0.149288333,0.349086831,0.548683355,0.027145644,0.378016086,0.191482445
53217,0.062281996,0.02701775,0.233118329,0.246313443,0.013117284,0.080924855,0.042866941
53218,0.31072152,0.170903053,0.418945653,0.584322711,0.047976116,0.376294714,0.17170034
53219,0.101873067,0.099931471,0.229570789,0.374223706,0.015559265,0.187760448,0.07639399
53220,0.101633531,0.075876372,0.193047468,0.425656464,0.018648603,0.171102662,0.035206556
53221,0.146520998,0.131712853,0.248343429,0.43169697,0.059515152,0.136765471,0.079515152
53222,0.094568901,0.042811808,0.190797699,0.334611428,0.00963247,0.189858878,0.063312447
53223,0.147541565,0.085002086,0.311223888,0.497669474,0.015945703,0.273599333,0.131572492
53224,0.252632578,0.096394592,0.280131074,0.503723337,0.031553704,0.433958539,0.112583617
53225,0.189099304,0.101373207,0.314387648,0.599035757,0.016874247,0.372952895,0.12294094
53226,0.071121664,0.023844546,0.227432399,0.397619924,0.008465219,0.123471036,0.068335174
53227,0.104678618,0.060465116,0.211827886,0.525175152,0.016347501,0.154796371,0.119663709
53228,0.089771054,0.049455376,0.233104484,0.491110178,0.020719586,0.113716295,0.093658127
53233,0.623497842,0.214747244,0.545206359,0.967598757,0.032623169,0.472375691,0.406790945
53235,0.165061154,0.063271605,0.302779132,0.496714579,0.004928131,0.106090373,0.168583162
53402,0.103556188,0.088690258,0.267723711,0.29757738,0.011117974,0.188129195,0.068766728
53403,0.204177923,0.117653739,0.332646992,0.452805527,0.016991878,0.299118482,0.098310148
53404,0.224903703,0.222437387,0.353302797,0.544334975,0.037561576,0.344240401,0.114737274
53405,0.103734748,0.099353024,0.223776644,0.224239091,0.016409974,0.242618551,0.065089842
53406,0.116018432,0.059293411,0.249206242,0.273530441,0.010584325,0.107588279,0.065692792
53501,0.253012048,0,0,0.666666667,0,0,0
53502,0.062710438,0.073170732,0.210199862,0.190854871,0.010934394,0.08319739,0.023856859
53503,0.044012282,0.064327485,0.201498751,0.180505415,0.016847172,0.063394683,0.022864019
53504,0.078626299,0.075552826,0.213389121,0.183982684,0.007575758,0.059726962,0.074675325
53505,0.013623978,0.04887218,0.104089219,0.170731707,0,0.096491228,0
53506,0.177570093,0.114640884,0.301980198,0.176616915,0.004975124,0.169230769,0.032338308
53507,0.04997827,0.015169903,0.116864941,0.18969555,0,0.060126582,0.003512881
53508,0.018926359,0.024655547,0.1545961,0.142436975,0.005882353,0.097889801,0.031512605
53510,0.081435473,0.057324841,0.150295858,0.22810219,0,0.162666667,0.018248175
53511,0.132402995,0.113110459,0.283777192,0.349184124,0.015348161,0.1640178,0.068932091
53515,0.056553305,0.014328063,0.197340798,0.170664207,0.000922509,0.05377907,0.060885609
53516,0.050934579,0.039491299,0.223721591,0.158576052,0.009708738,0.081749049,0.029126214
53517,0.072487644,0.052083333,0.201342282,0.26,0.017333333,0.121645796,0.046666667
53518,0.218,0.091617934,0.32474804,0.097116844,0.012139605,0.113895216,0.018209408
53520,0.098853003,0.094355003,0.216464891,0.247757074,0.01242236,0.152256661,0.037612146
53521,0.0326542,0.034565916,0.191326531,0.139240506,0.017580872,0.07014218,0.007735584
53522,0.079507279,0.113432836,0.223350254,0.2,0.013157895,0.069498069,0.039473684
53523,0.067180399,0.028488525,0.209657702,0.170032879,0.015969939,0.073103448,0.040394551
53525,0.059735638,0.094218415,0.272836059,0.240786241,0.009213759,0.098807496,0.033169533
53526,0.143112701,0.06122449,0.133333333,0.128205128,0.008547009,0.137254902,0.025641026
53527,0.025721455,0.019628647,0.144759207,0.189959294,0.012211669,0.096030356,0.021031208
53528,0.033838221,0.021803994,0.124235169,0.22,0.0096,0.068022886,0.016
53529,0.041633936,0.022646007,0.118455497,0.28990228,0.013029316,0.083462133,0.015200869
53530,0.103381014,0.095994914,0.18833581,0.229481641,0.030237581,0.11580727,0.039416847
53531,0.044652129,0.036363636,0.219590526,0.18663137,0.013898081,0.136448598,0.011250827
53532,0.069184308,0.027944112,0.161039708,0.187560896,0.024520948,0.156389634,0.031503735
53533,0.073080099,0.046008119,0.182982418,0.289440204,0.000636132,0.099605523,0.03721374
53534,0.063107596,0.069391179,0.163900144,0.248784612,0.006975269,0.146139706,0.034242232
53536,0.044335524,0.03885697,0.170662405,0.197216387,0.005252101,0.092105263,0.053046218
53537,0.070520231,0.148710167,0.231404959,0.249350649,0.020779221,0.195555556,0.031168831
53538,0.063621091,0.084633675,0.185868024,0.233761182,0.008816284,0.094594595,0.044470375
53540,0.173553719,0,0.3,0.388888889,0,0,0
53541,0.140794224,0.080314961,0.231557377,0.161375661,0,0.084677419,0.044973545
53543,0.098510882,0.021548284,0.18611379,0.149295775,0.011267606,0.109090909,0.08028169
53544,0.04969697,0.021812081,0.139405204,0.174454829,0.009345794,0.03271028,0.028037383
53545,0.09532114,0.060821114,0.23232793,0.348617041,0.011880453,0.162998405,0.067384444
53546,0.089156627,0.055056125,0.242282805,0.27320911,0.017142857,0.130630631,0.051511387
53548,0.11801055,0.070637512,0.2759209,0.326918451,0.016959346,0.1666968,0.056891989
53549,0.088992731,0.081277213,0.266427904,0.272540516,0.001141292,0.12037037,0.031956174
53550,0.107665805,0.07160804,0.136912752,0.16937355,0.020881671,0.125786164,0.006960557
53551,0.060706638,0.056307692,0.127478261,0.245357344,0.014068655,0.101535836,0.041361846
53553,0.071895425,0.052505967,0.240896359,0.15037594,0.007518797,0.030487805,0.097744361
53554,0.112919634,0.144230769,0.221797323,0.13172043,0.02688172,0.07751938,0.137096774
53555,0.027809832,0.012249273,0.147585145,0.154227557,0.018267223,0.074766355,0.012004175
53556,0.097582038,0.059118795,0.23509712,0.177132146,0.015932521,0.122913505,0.025304592
53557,0.054187192,0.081761006,0.333333333,0.222797927,0,0.028368794,0.015544041
53558,0.020605682,0.026911527,0.179555556,0.2058135,0,0.185795301,0.006242684
53559,0.092556317,0.050418318,0.181201777,0.232323232,0.011784512,0.091585575,0.010521886
53560,0.07458405,0.035074342,0.164051355,0.159045726,0.003976143,0.060665362,0.027170311
53561,0.070782331,0.061810155,0.197696737,0.12371134,0.033505155,0.11342155,0.003865979
53562,0.060876149,0.029056401,0.213105727,0.438515984,0.01314459,0.13086515,0.051878354
53563,0.043896104,0.041909197,0.188425672,0.178396437,0.013585746,0.106711004,0.024498886
53565,0.06448039,0.039597929,0.17699115,0.219895288,0.014136126,0.070132013,0.015183246
53566,0.061327169,0.077853713,0.19993416,0.31231095,0.023290986,0.160690571,0.043708409
53569,0.093922652,0.033850494,0.132183908,0.16112532,0,0.087912088,0.023017903
53570,0.078083742,0.062276672,0.188346086,0.265598651,0.018549747,0.075167785,0.027824621
53572,0.037080292,0.015841014,0.153518124,0.249068654,0.001330495,0.083426861,0.012772751
53573,0.096018735,0.060928433,0.254125413,0.210526316,0.006379585,0.123552124,0.045454545
53574,0.042401961,0.022750424,0.22407767,0.181818182,0.005194805,0.064204046,0.046753247
53575,0.062632197,0.036773245,0.245176782,0.219921248,0.010937728,0.139511609,0.007729328
53576,0.095339889,0.137278829,0.235908142,0.258762887,0.011340206,0.066433566,0.001030928
53577,0.087127159,0.043803419,0.166023166,0.240601504,0.018796992,0.084183673,0.011278195
53578,0.084606901,0.053663793,0.142413257,0.274904943,0.009885932,0.07760044,0.012927757
53579,0.105691057,0.138959932,0.283318623,0.236044657,0.012759171,0.079726651,0.022328549
53580,0.266940452,0.125412541,0.310457516,0.295698925,0.016129032,0.129310345,0.069892473
53581,0.147817259,0.093633476,0.248429867,0.283758263,0.016761095,0.139516449,0.094192635
53582,0.111299915,0.042577675,0.183833116,0.154545455,0,0.14516129,0.036363636
53583,0.03358271,0.054,0.170301142,0.187450357,0.001985703,0.076217765,0.039316918
53585,0.078711986,0.154794521,0.222222222,0.331367925,0.015330189,0.172413793,0.02004717
53586,0.125292193,0.096296296,0.283817427,0.186893204,0.027912621,0.112794613,0.074029126
53587,0.107201309,0.115384615,0.264248705,0.181443299,0.004123711,0.104166667,0.016494845
53588,0.062278066,0.059577416,0.17847769,0.18041543,0.00652819,0.07728558,0.035014837
53589,0.05671809,0.049021685,0.169516977,0.230529235,0.01617749,0.11071629,0.074069794
53590,0.052746335,0.030872709,0.16164482,0.326113325,0.016288338,0.113172377,0.034309478
53593,0.020465849,0.016501476,0.165353469,0.258755556,0.0056,0.081627463,0.018755556
53594,0.163062884,0.062903679,0.175969726,0.272272727,0.008636364,0.224742268,0.030454545
53597,0.036127451,0.023055163,0.177664975,0.264333582,0.000620501,0.104930899,0.034375776
53598,0.1224,0.078957758,0.107319079,0.391515994,0,0.112337011,0
53599,0.090909091,0.102941176,0.134328358,0.160714286,0,0,0.017857143
53703,0.408322964,0.020566678,0.263228918,0.870214513,0.022528995,0.050903726,0.286462075
53704,0.126982086,0.049070543,0.199703722,0.457153433,0.018739589,0.164305152,0.078798815
53705,0.119868374,0.029980658,0.215982721,0.509689604,0.012563639,0.097831743,0.103629496
53711,0.095066553,0.04258102,0.162662379,0.385060351,0.017626964,0.116335662,0.043907994
53713,0.16897602,0.139717319,0.186398581,0.684182306,0.024039321,0.274320599,0.069526363
53714,0.155716993,0.063248287,0.219153189,0.424269837,0.005169294,0.174903969,0.13802016
53715,0.514674361,0.069131833,0.414291615,0.799118267,0.023001725,0.129509713,0.26471152
53716,0.06207777,0.043616122,0.199982958,0.27404935,0.007033019,0.107928182,0.029204911
53717,0.051202483,0.049544781,0.202275449,0.447987118,0.026086957,0.119307832,0.04605475
53718,0.033531577,0.0367357,0.170057162,0.413872243,0.033278082,0.126110563,0.040673212
53719,0.058049748,0.035444914,0.14175189,0.491418426,0.017557704,0.166052667,0.054448609
53726,0.354087812,0.006962576,0.281337699,0.616494845,0.009072165,0.072376357,0.270103093
53801,0.117475728,0.112101911,0.211023622,0.20754717,0.002358491,0.118881119,0.028301887
53802,0.067164179,0.037974684,0.168067227,0.344827586,0,0,0
53803,0.146476643,0.07816092,0.265389877,0.248565966,0,0.186440678,0.005736138
53804,0.115671642,0.048834628,0.161498708,0.150870406,0.01934236,0.127877238,0.030947776
53805,0.165782754,0.100277848,0.372066723,0.297015632,0.037896731,0.13830679,0.067740407
53806,0.105985037,0.062893082,0.230496454,0.151162791,0.007751938,0.113060429,0.046511628
53807,0.044402456,0.061258278,0.150339864,0.174344023,0.001749271,0.034873583,0.012827988
53808,0.037756203,0.062027231,0.089253188,0.322250639,0.012787724,0.172248804,0.023017903
53809,0.187634178,0.090018149,0.286695589,0.274509804,0.024798155,0.105802048,0.058246828
53810,0.057507987,0.053333333,0.233009709,0.192307692,0,0.113636364,0.046153846
53811,0.14057508,0.066983578,0.203278689,0.329123915,0.005524862,0.104495747,0.025256511
53812,0,0.066350711,0.087628866,0,0,0,0
53813,0.059166667,0.063434636,0.177234927,0.238709677,0.029247312,0.081681682,0.056344086
53816,0.150776053,0.152,0.270955166,0.178181818,0.061818182,0.035532995,0.105454545
53817,0.106666667,0.039325843,0.113207547,0.184,0,0.265306122,0
53818,0.218191417,0.075609438,0.302977538,0.483274021,0.01405694,0.173881411,0.068505338
53820,0.057826087,0.057055215,0.183076923,0.15755627,0.008574491,0.083601286,0.024651661
53821,0.119897596,0.08868185,0.295753715,0.328483673,0.005496282,0.136580201,0.077917879
53825,0.152360515,0.160839161,0.218106996,0.205405405,0.064864865,0.007874016,0.194594595
53826,0.137686302,0.052222222,0.320733104,0.209302326,0.008944544,0.10989011,0.02862254
53827,0.146814404,0.108552632,0.547325103,0.106382979,0.028368794,0.056179775,0.021276596
53901,0.120851371,0.083210196,0.309300212,0.348267821,0.015489674,0.175274725,0.052631579
53910,0.190320827,0.164631745,0.357354393,0.367063492,0.021164021,0.116666667,0.12037037
53911,0.012561061,0.022222222,0.103370787,0.18317757,0.003738318,0.157894737,0.013084112
53913,0.086627298,0.084978707,0.21952468,0.322000209,0.010147505,0.138371291,0.064441887
53916,0.053074719,0.068207341,0.189373206,0.366888439,0.008678045,0.150494706,0.05534664
